시간,매도1호가,매도1호가수량,매수1호가,매수1호가수량,매도2호가,매도2호가수량,매수2호가,매수2호가수량,매도3호가,매도3호가수량,매수3호가,매수3호가수량,매도4호가,매도4호가수량,매수4호가,매수4호가수량,매도5호가,매도5호가수량,매수5호가,매수5호가수량,매도6호가,매도6호가수량,매수6호가,매수6호가수량,매도7호가,매도7호가수량,매수7호가,매수7호가수량,매도8호가,매도8호가수량,매수8호가,매수8호가수량,매도9호가,매도9호가수량,매수9호가,매수9호가수량,매도10호가,매도10호가수량,매수10호가,매수10호가수량
2024-07-24 13:32:19,2430.0,570.0,2425.0,469.0,2435.0,3001.0,2420.0,1060.0,2440.0,2969.0,2415.0,5400.0,2445.0,1451.0,2410.0,13117.0,2450.0,20031.0,2405.0,13692.0,2455.0,989.0,2400.0,9539.0,2460.0,2983.0,2395.0,9415.0,2465.0,3891.0,2390.0,11288.0,2470.0,1694.0,2385.0,2997.0,2475.0,3333.0,2380.0,47553.0
2024-07-24 13:32:20,2430.0,570.0,2425.0,469.0,2435.0,3001.0,2420.0,1060.0,2440.0,2969.0,2415.0,5400.0,2445.0,1451.0,2410.0,13117.0,2450.0,20031.0,2405.0,13692.0,2455.0,989.0,2400.0,9539.0,2460.0,2983.0,2395.0,9415.0,2465.0,3891.0,2390.0,11288.0,2470.0,1694.0,2385.0,2997.0,2475.0,3333.0,2380.0,47553.0
2024-07-24 13:32:21,2430.0,570.0,2425.0,469.0,2435.0,3001.0,2420.0,1060.0,2440.0,2969.0,2415.0,5400.0,2445.0,1451.0,2410.0,13117.0,2450.0,20031.0,2405.0,13692.0,2455.0,989.0,2400.0,9539.0,2460.0,2983.0,2395.0,9415.0,2465.0,3891.0,2390.0,11288.0,2470.0,1694.0,2385.0,2997.0,2475.0,3333.0,2380.0,47553.0
2024-07-24 13:32:22,2430.0,570.0,2425.0,469.0,2435.0,3001.0,2420.0,1060.0,2440.0,2969.0,2415.0,5400.0,2445.0,1451.0,2410.0,13117.0,2450.0,20031.0,2405.0,13692.0,2455.0,989.0,2400.0,9539.0,2460.0,2983.0,2395.0,9415.0,2465.0,3891.0,2390.0,11288.0,2470.0,1694.0,2385.0,2997.0,2475.0,3333.0,2380.0,47553.0
2024-07-24 13:32:23,2430.0,570.0,2425.0,469.0,2435.0,3001.0,2420.0,1060.0,2440.0,2969.0,2415.0,5650.0,2445.0,1451.0,2410.0,13117.0,2450.0,20031.0,2405.0,13692.0,2455.0,989.0,2400.0,9539.0,2460.0,2983.0,2395.0,9415.0,2465.0,3891.0,2390.0,11288.0,2470.0,1694.0,2385.0,2997.0,2475.0,3333.0,2380.0,47553.0
2024-07-24 13:32:24,2430.0,569.0,2425.0,469.0,2435.0,3001.0,2420.0,1060.0,2440.0,2969.0,2415.0,5650.0,2445.0,1451.0,2410.0,13117.0,2450.0,20031.0,2405.0,13692.0,2455.0,989.0,2400.0,9539.0,2460.0,2983.0,2395.0,9415.0,2465.0,3891.0,2390.0,11288.0,2470.0,1694.0,2385.0,2997.0,2475.0,3333.0,2380.0,47553.0
2024-07-24 13:32:25,2430.0,569.0,2425.0,469.0,2435.0,3001.0,2420.0,1060.0,2440.0,2969.0,2415.0,5650.0,2445.0,1451.0,2410.0,13117.0,2450.0,20031.0,2405.0,13692.0,2455.0,989.0,2400.0,9539.0,2460.0,2983.0,2395.0,9415.0,2465.0,3891.0,2390.0,11288.0,2470.0,1694.0,2385.0,2997.0,2475.0,3333.0,2380.0,47563.0
2024-07-24 13:32:26,2430.0,569.0,2425.0,469.0,2435.0,3001.0,2420.0,1060.0,2440.0,2969.0,2415.0,5650.0,2445.0,1451.0,2410.0,13117.0,2450.0,20031.0,2405.0,13692.0,2455.0,989.0,2400.0,9539.0,2460.0,2983.0,2395.0,9415.0,2465.0,3891.0,2390.0,11288.0,2470.0,1694.0,2385.0,2997.0,2475.0,3333.0,2380.0,47563.0
2024-07-24 13:32:27,2430.0,569.0,2425.0,469.0,2435.0,3001.0,2420.0,1060.0,2440.0,2969.0,2415.0,5650.0,2445.0,1451.0,2410.0,13117.0,2450.0,20031.0,2405.0,13692.0,2455.0,989.0,2400.0,9539.0,2460.0,2983.0,2395.0,9415.0,2465.0,3891.0,2390.0,11288.0,2470.0,1694.0,2385.0,2997.0,2475.0,3333.0,2380.0,47563.0
2024-07-24 13:32:28,2430.0,569.0,2425.0,469.0,2435.0,3001.0,2420.0,1060.0,2440.0,2969.0,2415.0,5650.0,2445.0,1451.0,2410.0,13117.0,2450.0,20031.0,2405.0,13692.0,2455.0,989.0,2400.0,9539.0,2460.0,2983.0,2395.0,9415.0,2465.0,3891.0,2390.0,11288.0,2470.0,1694.0,2385.0,2997.0,2475.0,3333.0,2380.0,47563.0
